fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:20.4665,0.0005510966,0.0011966311,0.0003116709,0.0003427798,0.000560891,0.0005618833,0.0103493838,0.0021852845,0.0021049907,0.0307820572,0.0308238688,0.0082051409,0.008364227,0.1353100142,0.1333379685,0.000674271,0.0021063405,0.0020000567,0.0003202497,0.0002808542,0.0051912378,0.0053594069,0.0006883864,0.0006962824,0.0031643913,0.0032539103,0.0048652364,0.0050431864,0.0026712279,0.0027742019,0.0030547977,0.0014456099,0.0017314844,0.0002867809,0.0002903561,0.0028784138,0.0032547227,0.0026374624,0.0027506959,0.0013407962,0.0011387894,0.0071963019,0.0066835469,0.0021610685,0.002133536,0.0025728582,0.0026260443,0.0032408471,0.0030472658,0.0011091228,0.0010736932,0.0013360665,0.0013828957,0.0026398373,0.0024016541,0.0049962379,0.0049004624,0.0015713644,0.0015887657,0.0044255629,0.0044384335,0.0077780258,0.0077117193,0.0051701875,0.0048426572,0.0016397382,0.0017094014,0.0032304618,0.003276807,0.0013141087,0.0013298143,0.0132496199,0.0132264121,0.0036093491,0.0044007729,0.0028589531,0.0029738208,0.0006812359,0.0007204358,0.0017007552,0.00174709,0.0053949483,0.0047736517,0.0098844539,0.009629121,0.0019662267,0.0023626607,0.0027334484,0.0028008999,0.0023775804,0.0024102413,0.0010759203,0.0010629385,0.0027720134,0.0030343699,0.0073357492,0.0073383557,0.001855973,0.0020110546,0.0014713615,0.0014542182,0.0014811228,0.0015879734,0.0070678767,0.0081665411,0.0016179201,0.001760204,0.0013265111,0.0014334746,0.0083305664,0.0087088027,0.0012982334,0.001375714,0.0008143692,0.000837317,0.0102306102,0.0102922645,0.0036525816,0.0036979316,0.0057811102,0.0065289911,0.0030048118,0.0024666196,0.00734599,0.0073190028,0.0051341139,0.0050066036,0.0055054892,0.0052508335,0.0025422849,0.0027633165,0.0009652891,0.0010438775,0.4006892032,0.1991451403,0.2015440629,0.2686479827
F-Volume-age:series:20.5181,0.0005500971,0.0011870935,0.0003118921,0.0003423294,0.0005601099,0.0005600334,0.0103487333,0.002177926,0.0020986407,0.0307812864,0.0308253858,0.0082068622,0.008364154,0.1354013665,0.1333829225,0.0006761648,0.0020945289,0.0019897922,0.0003173596,0.0002781984,0.0052381913,0.00540068,0.0006889405,0.0006985033,0.0031482688,0.0032347831,0.0048570791,0.0050325199,0.0026683814,0.0027720254,0.0030471745,0.0014509735,0.0017350439,0.0002859303,0.0002898679,0.0028873743,0.0032553463,0.0026287308,0.0027444706,0.0013448691,0.0011381321,0.0071980168,0.0066708282,0.0021443889,0.0021273613,0.0025555953,0.0026091872,0.003228012,0.0030307671,0.0011098354,0.0010738471,0.0013260652,0.0013798902,0.0026334899,0.0023990821,0.0049905693,0.0049008167,0.0015690263,0.0015899211,0.0044082871,0.0044209059,0.0077560167,0.0076987766,0.005160053,0.004836842,0.001633411,0.0017044503,0.003228206,0.0032687781,0.0013142418,0.0013310231,0.013220626,0.0132062316,0.0036009,0.0044004982,0.0028561683,0.0029730297,0.0006762413,0.0007149425,0.0016950202,0.0017372047,0.0053989185,0.0047771848,0.0098466478,0.009589818,0.0019681944,0.0023698635,0.0027251379,0.0027973489,0.0023721027,0.0024096829,0.0010664192,0.0010576928,0.0027587953,0.0030176855,0.0072897389,0.0072998159,0.0018535015,0.0020050036,0.00146543,0.0014485475,0.0014672827,0.001577959,0.0070306199,0.0080939372,0.0016121722,0.0017532078,0.0013245975,0.0014290178,0.0082952618,0.0086627843,0.0012929697,0.001366701,0.0008135394,0.000837263,0.0102290753,0.0102481232,0.0036538873,0.0036933825,0.0057553121,0.006498372,0.0029974875,0.0024602737,0.0073050341,0.0072822461,0.0051411188,0.0049923344,0.0055107121,0.0052551344,0.0025355225,0.0027565711,0.0009597844,0.001035677,0.3995739209,0.198627465,0.2009464559,0.268784289
F-Volume-age:series:20.5751,0.0005519383,0.0011786832,0.0003113469,0.0003417787,0.0005596887,0.0005586571,0.0103415374,0.0021707605,0.0020942499,0.030805774,0.0308629272,0.0082045893,0.0083590863,0.1351872187,0.1331145577,0.0006759618,0.0020854096,0.0019807841,0.0003165806,0.000277889,0.0053125944,0.0055016481,0.000689618,0.0007003948,0.0031309427,0.0032147557,0.0048515766,0.005025264,0.0026648069,0.0027697586,0.0030424533,0.0014570024,0.0017411681,0.0002853719,0.0002893584,0.0028911096,0.0032535159,0.0026195714,0.0027358618,0.0013482225,0.0011399883,0.0072147917,0.0066736963,0.0021330367,0.0021253831,0.0025427693,0.0025998105,0.0032202536,0.0030101998,0.0011120188,0.0010746988,0.0013191406,0.0013731427,0.0026240964,0.0024007403,0.0049964603,0.0049101748,0.0015679117,0.0015934654,0.0044000396,0.0044095737,0.0077573693,0.0077070324,0.0051522895,0.0048349561,0.0016301068,0.0017016335,0.0032266476,0.0032659444,0.0013131754,0.0013330896,0.0131674133,0.0131856139,0.0036031047,0.0044074906,0.0028573104,0.0029768714,0.0006733174,0.000711952,0.001691388,0.0017284333,0.0054063616,0.0047851165,0.0098296236,0.0095880744,0.0019702256,0.0023787211,0.00272158,0.0027958021,0.0023705642,0.0024031104,0.0010601953,0.0010542345,0.0027464202,0.0030030386,0.0072524791,0.0072637363,0.0018530958,0.0019994547,0.0014609269,0.0014444868,0.0014568868,0.0015704119,0.0070092451,0.0080260827,0.001608004,0.0017481048,0.0013221451,0.001425151,0.0082547953,0.0086201005,0.0012886815,0.0013564041,0.000813686,0.0008382116,0.0102207139,0.0101968679,0.0036635651,0.003692445,0.0057491099,0.0064809303,0.002987914,0.0024559917,0.0072760369,0.007258079,0.0051516765,0.0049926231,0.0055177183,0.0052590933,0.0025288724,0.0027470399,0.0009544684,0.00102542,0.3988230601,0.198286058,0.2005370021,0.2683017764
F-Volume-age:series:20.6348,0.0005540656,0.0011779404,0.0003099614,0.0003405734,0.0005589438,0.000557151,0.0103197567,0.0021597651,0.0020853557,0.0307149889,0.0308020997,0.0081767404,0.0083403818,0.134876415,0.132800876,0.0006745752,0.0020767674,0.0019714683,0.0003155525,0.0002782337,0.0053873454,0.0056071699,0.0006904479,0.0007015706,0.0031079015,0.0031891108,0.0048380617,0.0050108346,0.0026576146,0.0027640617,0.0030275968,0.0014567923,0.0017416251,0.0002845536,0.0002883021,0.0028921563,0.0032494255,0.0026056021,0.0027261516,0.0013493798,0.0011409615,0.0072080983,0.006658435,0.002121517,0.0021137376,0.0025336024,0.0025911351,0.0032015722,0.0029907442,0.0011125065,0.0010748631,0.0013087284,0.0013634089,0.0026129352,0.0024001773,0.0049997934,0.0049145753,0.0015644794,0.0015953368,0.0044022151,0.0043956269,0.007753363,0.0077120123,0.0051431632,0.0048291357,0.001625929,0.0016974689,0.003218358,0.003255994,0.0013113753,0.0013341151,0.0130716742,0.0131338861,0.0036019895,0.0044039079,0.0028538918,0.0029785122,0.0006728429,0.000710924,0.0016881375,0.0017204129,0.0054090605,0.004781934,0.0098028974,0.0095899883,0.0019742118,0.0023811293,0.0027180076,0.0027916071,0.0023620751,0.0023857752,0.0010546202,0.001051697,0.00272717,0.0029819913,0.0072032483,0.0072158782,0.0018496136,0.0019924066,0.0014551318,0.00143941,0.0014489811,0.0015649333,0.0069992343,0.0079498583,0.0016027211,0.0017423741,0.001317635,0.0014214741,0.0082055685,0.0085556123,0.0012817548,0.001347499,0.0008136138,0.0008389972,0.0101751628,0.0101192091,0.0036592355,0.0036816478,0.0057193438,0.0064468122,0.002970724,0.0024564603,0.0072433738,0.0072325063,0.0051511381,0.0049900124,0.005513861,0.0052613719,0.0025156149,0.0027327005,0.0009518943,0.0010170245,0.3975329072,0.1976632207,0.1998696865,0.267677291
F-Volume-age:series:20.6977,0.0005531026,0.0011832394,0.0003090206,0.0003401795,0.0005590872,0.0005569749,0.0103119209,0.0021541311,0.0020819725,0.0306235902,0.030740304,0.0081407053,0.0083177296,0.134590876,0.1325282696,0.0006729334,0.0020746732,0.0019695276,0.0003123534,0.000276695,0.005391556,0.0056401116,0.0006906189,0.0007028299,0.0030976147,0.0031755851,0.0048367784,0.0050087875,0.0026538222,0.0027620313,0.0030048697,0.0014529661,0.0017398433,0.0002841252,0.0002878328,0.0028985662,0.0032513241,0.0025917586,0.0027165327,0.0013495237,0.001146013,0.0072041962,0.006653183,0.0021155433,0.0021042121,0.0025180314,0.0025769585,0.0031885429,0.0029728967,0.0011141218,0.0010770042,0.0012973816,0.0013547906,0.0026055895,0.0024036081,0.0050069299,0.0049188903,0.001565218,0.0015996579,0.0044095545,0.0043854907,0.0077472931,0.0077177613,0.0051443672,0.0048334131,0.0016216007,0.0016989581,0.0032195427,0.0032517383,0.0013142333,0.0013382676,0.0130090102,0.0131429703,0.0036091814,0.0044103458,0.002853993,0.0029844524,0.0006760381,0.0007139478,0.0016948879,0.0017218471,0.0054258434,0.0047926972,0.0097774604,0.0096011619,0.0019786823,0.0023829747,0.0027235346,0.0027906108,0.0023544393,0.0023727297,0.0010503346,0.0010507789,0.0027138453,0.0029637695,0.0071603242,0.0071703961,0.0018482673,0.0019881632,0.0014505616,0.0014333744,0.0014425978,0.001558532,0.0069990858,0.0078905184,0.001599469,0.0017417581,0.001312967,0.0014169226,0.00819053,0.0085038118,0.0012747098,0.0013399523,0.0008151689,0.0008401943,0.0101632172,0.0100696797,0.0036664759,0.0036863456,0.0056957575,0.0064230552,0.0029566316,0.0024617957,0.0072121005,0.0071994438,0.005149155,0.0050023948,0.0055085504,0.0052676703,0.0025026429,0.0027234219,0.0009490057,0.0010093766,0.3968778489,0.1973363347,0.1995415143,0.2671191456
F-Volume-age:series:20.7616,0.0005548276,0.0011934721,0.0003068782,0.0003387413,0.0005582555,0.0005558724,0.0102670822,0.0021445598,0.0020735215,0.0304516625,0.0305952307,0.0080758065,0.0082633974,0.1338636682,0.1318172994,0.0006750622,0.0020683029,0.0019640553,0.0003101548,0.0002760823,0.0054486972,0.0057511722,0.0006912833,0.0007039706,0.0030802649,0.0031548994,0.0048252117,0.0049949861,0.0026444497,0.0027536127,0.0029757077,0.0014447179,0.001731207,0.0002831418,0.000286734,0.0028945845,0.0032432663,0.0025751517,0.002702987,0.0013436311,0.0011458044,0.0071876244,0.006634624,0.0021057293,0.0020928905,0.0025019316,0.0025622457,0.0031642628,0.0029499421,0.0011130177,0.001076983,0.0012848267,0.0013440095,0.0025931645,0.002399071,0.0049940326,0.004908806,0.0015615852,0.0015980268,0.0044167497,0.0043706233,0.007729124,0.0077073436,0.0051307043,0.0048224949,0.0016132423,0.001693478,0.0032078093,0.0032374806,0.0013130713,0.0013368594,0.0129012371,0.0131042854,0.003610281,0.004411299,0.0028431661,0.0029771415,0.0006763116,0.0007161456,0.0016966485,0.0017177976,0.0054250437,0.0047823782,0.0097359797,0.0095890846,0.0019826879,0.0023760426,0.0027231254,0.0027824684,0.0023404339,0.0023505157,0.0010453476,0.0010484255,0.0026974112,0.0029440942,0.0071008061,0.0071149948,0.0018426027,0.0019809795,0.0014455839,0.0014265163,0.0014317757,0.0015480198,0.0069459037,0.0078058955,0.001589724,0.0017333646,0.0013077722,0.0014117465,0.0081463338,0.008431138,0.0012644686,0.0013289329,0.0008144197,0.0008396957,0.0101158941,0.0099786831,0.0036657203,0.0036791241,0.005662437,0.0063774959,0.0029363497,0.0024585466,0.0071679264,0.0071485854,0.0051385811,0.0049930008,0.0054895194,0.0052565593,0.0024832031,0.0027047904,0.000944179,0.0010012318,0.395175774,0.1965034649,0.1986723091,0.2656809677
F-Volume-age:series:20.8277,0.0005573541,0.0012083999,0.0003054345,0.000337622,0.0005572848,0.0005547049,0.0102673393,0.0021417621,0.0020706762,0.030396836,0.0305711313,0.0080471379,0.0082448094,0.1333157533,0.1312894,0.0006764599,0.0020626858,0.0019604818,0.0003090928,0.0002766757,0.005502085,0.005876109,0.0006925726,0.0007050461,0.0030706163,0.0031446315,0.0048228892,0.0049904667,0.0026425672,0.0027518459,0.0029581028,0.0014389841,0.0017299295,0.0002824311,0.0002860947,0.0028850988,0.0032296875,0.0025613608,0.0026932833,0.0013380433,0.0011474655,0.0071640238,0.006610981,0.0021056211,0.0020906453,0.0024922335,0.0025532292,0.0031499243,0.0029402795,0.0011119897,0.0010767267,0.0012778728,0.0013356291,0.0025857249,0.0023969667,0.0049749043,0.0048967938,0.0015576662,0.001595443,0.0044273844,0.0043597691,0.0076969638,0.0076857615,0.0051258181,0.004818505,0.0016073433,0.0016938203,0.0031981436,0.003223936,0.001310694,0.0013337881,0.0128152714,0.0130842905,0.0036170281,0.0044072957,0.0028312107,0.0029713915,0.0006769335,0.0007200128,0.0016977137,0.0017146599,0.0054153044,0.0047662474,0.0096875697,0.0095691265,0.0019945256,0.0023730069,0.0027276353,0.0027787014,0.0023335969,0.0023355392,0.0010435913,0.0010488945,0.0026855261,0.0029255601,0.0070571719,0.0070776782,0.0018370604,0.0019757932,0.0014388581,0.0014229597,0.0014231358,0.0015409147,0.0069171602,0.0077592374,0.0015808906,0.0017280302,0.0013001242,0.0014066471,0.0081270512,0.0083844253,0.0012547187,0.0013222777,0.0008132749,0.0008391102,0.0100705467,0.0098986149,0.0036590675,0.0036620875,0.0056299067,0.0063357643,0.0029247516,0.002458949,0.0071210684,0.0071001041,0.0051117663,0.0049787647,0.0054618889,0.0052412749,0.0024705582,0.0026896624,0.0009389039,0.0009956612,0.3938098283,0.1958128649,0.1979969634,0.2646051533
F-Volume-age:series:20.8958,0.000560315,0.0012314708,0.0003053551,0.0003380264,0.0005573502,0.0005553624,0.0102927743,0.0021520424,0.0020792446,0.0303536538,0.0305662778,0.0080357411,0.0082422152,0.1330938539,0.1311120169,0.0006778312,0.0020625961,0.0019611439,0.0003068219,0.0002752671,0.0055544947,0.0059837331,0.0006960812,0.0007078201,0.0030769474,0.0031508258,0.0048332846,0.0049980902,0.0026468673,0.0027560572,0.0029457514,0.0014338951,0.0017282442,0.0002825773,0.0002861578,0.0028849682,0.0032281453,0.0025512626,0.0026878041,0.0013325512,0.0011502151,0.0071538097,0.0066005032,0.0021015569,0.0020876922,0.0024838015,0.0025484893,0.0031311635,0.0029265269,0.0011112744,0.0010780173,0.0012719351,0.0013284525,0.0025823136,0.0023975782,0.004958062,0.0048824692,0.0015537706,0.0015940538,0.0044340331,0.0043453367,0.0076753951,0.0076681799,0.0051251524,0.0048153185,0.0016031876,0.0016957304,0.0031992867,0.0032248042,0.0013118878,0.0013339683,0.0127437824,0.0130828774,0.0036254736,0.0043994495,0.0028195656,0.0029680313,0.0006782299,0.0007267944,0.0016999527,0.0017152624,0.0054182525,0.0047644438,0.0096653901,0.009585005,0.0019992217,0.0023622361,0.002732111,0.0027751546,0.0023254908,0.0023203023,0.001044132,0.001049495,0.0026833831,0.0029199054,0.0070361966,0.0070633675,0.0018359884,0.0019739436,0.00143607,0.0014214949,0.0014209168,0.00153335,0.0069034289,0.0077464614,0.0015731333,0.0017228181,0.0012935557,0.0014029888,0.0081075217,0.0083553488,0.0012496496,0.0013133888,0.0008129669,0.0008403095,0.010054474,0.0098374893,0.0036610212,0.0036545628,0.0056095481,0.0063094066,0.0029154951,0.0024586389,0.007088992,0.0070776249,0.0050961088,0.0049770509,0.0054353429,0.0052286874,0.0024626328,0.0026787092,0.000934594,0.0009893306,0.3931210783,0.1954411357,0.1976799426,0.2642058708
F-Volume-age:series:20.9638,0.0005651929,0.00124633,0.0003049254,0.0003379141,0.0005574811,0.0005554692,0.0103309848,0.0021629392,0.0020896105,0.0302953555,0.0305233283,0.0080289247,0.0082388073,0.1329293854,0.1309715894,0.0006807042,0.0020623589,0.0019599599,0.0003081046,0.0002770166,0.0056073127,0.0061094825,0.0006984087,0.000709435,0.0030885585,0.003163106,0.0048478129,0.0050094891,0.0026538445,0.0027616757,0.0029389363,0.0014309269,0.0017232576,0.0002824765,0.0002858962,0.0028836799,0.0032223423,0.002550196,0.0026836577,0.0013286191,0.0011546088,0.0071557313,0.0066012894,0.00209475,0.0020821376,0.0024826152,0.0025485264,0.0031126942,0.0029179315,0.0011094048,0.0010775855,0.0012717607,0.0013227342,0.0025863486,0.0024040628,0.0049465735,0.004869297,0.0015507196,0.0015916878,0.0044375182,0.0043326904,0.0076647938,0.0076542005,0.0051202895,0.0048089009,0.0016026143,0.0016988443,0.0031994825,0.0032311185,0.0013119767,0.0013321851,0.0126806484,0.0130911626,0.0036382512,0.0043888857,0.0028112353,0.0029655313,0.0006773374,0.0007317296,0.0016959577,0.0017152837,0.0054169489,0.0047610749,0.0096564276,0.0096099522,0.0020043292,0.0023489533,0.0027340649,0.0027660418,0.0023250963,0.0023092859,0.0010474075,0.0010505268,0.0026820015,0.002918298,0.0070191669,0.0070546789,0.0018351577,0.0019715703,0.0014349728,0.0014211742,0.0014219996,0.0015227348,0.0069024497,0.0077543211,0.0015682463,0.0017191018,0.0012874686,0.0014006983,0.0081028798,0.0083493998,0.0012482795,0.0013058611,0.000812454,0.0008405177,0.0100573893,0.0098009667,0.0036550635,0.003642945,0.0055953209,0.0062887005,0.0029130145,0.0024614147,0.0070863232,0.0070740616,0.0050919548,0.0049780901,0.0054074786,0.0052179474,0.0024612671,0.0026751489,0.0009328362,0.0009860391,0.3928004565,0.1952720024,0.1975284541,0.2639009748
F-Volume-age:series:21.0316,0.0005694918,0.0012579683,0.000304436,0.0003380868,0.0005581153,0.000555803,0.0103306969,0.0021728876,0.0021007114,0.0302628137,0.0305111145,0.0080121087,0.0082256408,0.1325441376,0.1306436224,0.0006851072,0.00206602,0.0019626737,0.0003122251,0.0002811888,0.00564867,0.0062339597,0.0006998836,0.0007099949,0.0030921072,0.0031686373,0.0048567176,0.0050160914,0.0026547932,0.0027616079,0.0029383963,0.0014294941,0.0017236217,0.0002825099,0.0002857182,0.0028753572,0.0032125142,0.0025509539,0.0026805437,0.0013242318,0.0011604583,0.0071583835,0.0066058111,0.0020913809,0.0020805106,0.0024870787,0.0025513166,0.0031028679,0.002915786,0.0011092897,0.0010769603,0.0012738614,0.001320159,0.0025930545,0.002415279,0.0049386901,0.0048608745,0.0015501611,0.0015911182,0.0044433406,0.0043322709,0.0076681307,0.0076396223,0.0051201727,0.0048115474,0.0016030567,0.0017053074,0.0031968363,0.0032397114,0.0013106934,0.0013302939,0.0126273688,0.0130837966,0.0036397669,0.0043854512,0.0028039423,0.0029629321,0.0006740362,0.0007368756,0.0016943815,0.0017166022,0.0054187161,0.0047560987,0.0096661625,0.0096440739,0.0020072135,0.0023385006,0.0027373912,0.0027620935,0.0023262133,0.0023013943,0.001053142,0.0010535163,0.0026839085,0.0029188129,0.0070108057,0.0070550222,0.0018356993,0.0019719032,0.0014366738,0.0014229988,0.0014275799,0.0015181614,0.0069058306,0.0077669413,0.0015635616,0.0017154058,0.0012833109,0.0013998313,0.0081189136,0.0083552353,0.0012501348,0.0013039389,0.0008122579,0.000840778,0.0100496522,0.0097786724,0.0036443389,0.0036270106,0.0055858973,0.0062704914,0.0029104673,0.002461545,0.0070808322,0.0070599344,0.0050967271,0.004995508,0.0053912726,0.005206751,0.0024611364,0.0026722644,0.0009332965,0.0009864673,0.3927140608,0.1952156427,0.1974984181,0.26318776
F-Volume-age:series:21.0991,0.000574317,0.0012646334,0.0003038453,0.0003384545,0.000558405,0.000556126,0.0103164407,0.0021783357,0.0021076382,0.0301941571,0.0304425125,0.0079818868,0.0081926348,0.1319050041,0.130092366,0.0006842924,0.0020723316,0.0019671682,0.000316496,0.0002851522,0.0056126914,0.0062857651,0.0007008312,0.0007097046,0.0030957225,0.0031746508,0.0048576925,0.0050152302,0.0026521539,0.0027588524,0.0029346894,0.001425761,0.0017162063,0.000282986,0.0002858318,0.0028622541,0.0032043926,0.0025565328,0.0026825235,0.0013191792,0.001167435,0.0071432045,0.006593154,0.0020947028,0.0020848643,0.0024953867,0.0025570294,0.0030921756,0.002914525,0.0011065789,0.0010750201,0.0012780343,0.0013173391,0.0025970393,0.00242337,0.0049186588,0.0048452059,0.001548331,0.0015892387,0.0044445832,0.0043225126,0.0076694727,0.0076254874,0.005113201,0.0048047727,0.0016034837,0.0017126516,0.0031931748,0.0032434231,0.0013090497,0.0013269805,0.0125769041,0.0130938362,0.0036375236,0.004370358,0.0027967387,0.0029637391,0.0006702781,0.0007431694,0.0016931445,0.0017213009,0.0054123708,0.0047470915,0.0096785106,0.0096667745,0.0020089079,0.0023237701,0.0027335932,0.0027487989,0.0023344939,0.0022992928,0.0010575339,0.0010552946,0.0026864645,0.0029213308,0.0070025415,0.0070438446,0.0018337274,0.0019719025,0.0014397696,0.0014256289,0.0014345249,0.0015174672,0.006901589,0.0077793729,0.0015614955,0.0017153806,0.0012790175,0.0013984016,0.0081395047,0.0083796497,0.0012528175,0.0013054968,0.0008128813,0.000841403,0.0100333233,0.0097718515,0.0036233083,0.0036108009,0.0055637995,0.0062549783,0.0029127776,0.0024685465,0.0070653498,0.0070341622,0.005091355,0.0050085835,0.0053705116,0.0051885205,0.0024593312,0.0026710729,0.00093397,0.0009892876,0.3924800966,0.1950454059,0.1974346907,0.2619973701
F-Volume-age:series:21.1661,0.0005770306,0.0012800323,0.0003032559,0.0003388137,0.0005583098,0.0005566868,0.0103335794,0.0021853136,0.0021158298,0.0302052998,0.0304472654,0.0079955539,0.0082017652,0.1316442685,0.1299131067,0.0006805395,0.0020784656,0.0019717709,0.0003202626,0.0002877802,0.0055469403,0.0062824097,0.0007021808,0.0007099933,0.0031051906,0.003187595,0.0048623978,0.005018644,0.0026542999,0.0027608095,0.0029423089,0.0014282047,0.001714369,0.0002834809,0.0002857948,0.0028535762,0.0031988228,0.0025591524,0.0026802318,0.0013148756,0.001171918,0.0071159507,0.0065714127,0.0020978752,0.0020896404,0.0025028198,0.002562327,0.0030833936,0.0029147835,0.0011041544,0.0010731611,0.0012801192,0.0013134341,0.0026070868,0.0024312692,0.0049077882,0.004837019,0.0015470564,0.001587052,0.0044466926,0.0043191856,0.0076673659,0.0076063508,0.0051122073,0.0048037706,0.0016047729,0.0017180552,0.0031938404,0.0032482836,0.0013090704,0.0013239936,0.012557114,0.0131132975,0.0036329558,0.004352739,0.0027871043,0.0029589306,0.0006681777,0.0007491577,0.0016915012,0.0017259393,0.0054129805,0.0047456038,0.0096740226,0.0096575883,0.0020122836,0.0023122139,0.0027299092,0.0027383941,0.0023369429,0.0022930724,0.0010632013,0.0010570578,0.002690432,0.0029271133,0.0070048347,0.0070388943,0.0018314128,0.0019729521,0.0014407712,0.0014265178,0.0014431503,0.0015181098,0.0069080813,0.0077990747,0.0015576342,0.001713042,0.001275123,0.0013963724,0.0081686292,0.0084102105,0.0012576633,0.0013135799,0.0008129956,0.0008418598,0.0100425287,0.0097883448,0.0036064028,0.0036000296,0.0055526658,0.0062372841,0.0029163414,0.0024748187,0.0070621018,0.0070178585,0.0050795275,0.0050131413,0.0053463445,0.0051672829,0.0024573491,0.0026677374,0.000935449,0.0009952593,0.3924164505,0.1949963241,0.1974201264,0.2615573751
