fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:18,0.00057983,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010422,0.0020607,0.0019824,0.032708,0.032668,0.0081201,0.0082847,0.13598,0.13418,0.00067712,0.0020477,0.0019345,0.00035138,0.00030761,0.0044439,0.0052002,0.00068047,0.0006874,0.0030913,0.0031958,0.0048003,0.0049698,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026753,0.0030861,0.0024685,0.002572,0.001221,0.0010318,0.0072302,0.0066668,0.002043,0.0020239,0.0024417,0.002424,0.0030653,0.0029591,0.0010384,0.0010228,0.0012033,0.0012157,0.0025551,0.0023421,0.0048378,0.0047377,0.0014431,0.0014733,0.0044287,0.0043209,0.0078273,0.0076352,0.00506,0.0047621,0.0015447,0.0016667,0.0031083,0.0031445,0.0011582,0.001166,0.013375,0.013554,0.0035529,0.0043012,0.0027519,0.0028764,0.00065297,0.00069231,0.0015994,0.0016374,0.0053835,0.0046935,0.010128,0.0099703,0.0018806,0.0022159,0.0026613,0.0026933,0.002295,0.0022576,0.00097127,0.00095993,0.002607,0.0028438,0.0071957,0.0071868,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0071313,0.0081185,0.0014557,0.001647,0.0012401,0.0013641,0.0085985,0.0087778,0.0011765,0.0012415,0.0007585,0.00078698,0.010365,0.010367,0.0034967,0.0035561,0.0058251,0.0064133,0.0028255,0.0024398,0.0071563,0.0072153,0.0050229,0.0049954,0.005259,0.005089,0.0024358,0.0026838,0.00089437,0.00095999,0.41048,0.20691,0.20882,0.27018
F-Volume-age:series:18.5,0.0005777,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010421,0.0020607,0.0019824,0.032351,0.032331,0.0081197,0.0082853,0.13637,0.13468,0.00067576,0.0020477,0.0019345,0.00035138,0.00030761,0.0045797,0.0052776,0.00068047,0.0006874,0.0030908,0.0031949,0.0047998,0.0049693,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026749,0.0030843,0.0024685,0.002572,0.001221,0.0010318,0.0072078,0.0066454,0.002043,0.0020239,0.0024414,0.002424,0.0030642,0.0029583,0.0010384,0.0010228,0.0012033,0.0012157,0.0025539,0.0023415,0.0048344,0.0047343,0.0014432,0.0014733,0.0044255,0.0043171,0.0078078,0.0076181,0.0050576,0.0047601,0.0015444,0.0016661,0.0031071,0.0031438,0.0011582,0.001166,0.013317,0.013507,0.0035503,0.0042963,0.0027498,0.0028745,0.00065297,0.00069231,0.0015994,0.0016374,0.0053738,0.0046878,0.010067,0.0099092,0.0018806,0.0022159,0.0026609,0.0026928,0.0022941,0.0022566,0.00097127,0.00095993,0.0026067,0.0028437,0.0071792,0.0071738,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.007115,0.0080934,0.0014557,0.0016468,0.0012401,0.0013641,0.0085755,0.0087565,0.0011765,0.0012415,0.0007585,0.00078698,0.010334,0.010335,0.0034945,0.0035535,0.0058069,0.0063956,0.0028242,0.0024386,0.0071368,0.0072017,0.0050174,0.0049901,0.0052541,0.0050848,0.0024342,0.0026814,0.00089437,0.00095999,0.40797,0.2053,0.20739,0.27115
F-Volume-age:series:19,0.0005756,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010421,0.0020607,0.0019824,0.031978,0.031972,0.0081194,0.0082861,0.13485,0.13346,0.00067441,0.0020477,0.0019345,0.00035138,0.00030761,0.0047109,0.0053755,0.00068047,0.0006874,0.0030902,0.003194,0.0047992,0.0049687,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026744,0.0030823,0.0024685,0.002572,0.001221,0.0010318,0.0071854,0.0066239,0.002043,0.0020239,0.0024411,0.002424,0.003063,0.0029573,0.0010384,0.0010228,0.0012033,0.0012157,0.0025526,0.0023409,0.0048308,0.0047308,0.0014431,0.0014733,0.0044221,0.0043133,0.0077883,0.0076008,0.0050552,0.004758,0.001544,0.0016655,0.0031057,0.003143,0.0011582,0.001166,0.01326,0.01346,0.0035477,0.0042914,0.0027476,0.0028725,0.00065297,0.00069231,0.0015994,0.0016374,0.0053636,0.0046818,0.010007,0.0098491,0.0018806,0.0022159,0.0026605,0.0026922,0.0022931,0.0022556,0.00097127,0.00095993,0.0026064,0.0028435,0.0071623,0.0071606,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0070985,0.0080684,0.0014557,0.0016466,0.0012401,0.0013641,0.0085525,0.0087351,0.0011765,0.0012415,0.0007585,0.00078698,0.010303,0.010303,0.0034921,0.0035507,0.0057886,0.0063779,0.002823,0.0024373,0.0071172,0.0071879,0.005012,0.0049847,0.0052491,0.0050806,0.0024325,0.0026789,0.00089437,0.00095999,0.40552,0.2021,0.20469,0.26828
F-Volume-age:series:19.5,0.00057353,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010421,0.0020607,0.0019824,0.031607,0.031608,0.0081192,0.008287,0.13257,0.13105,0.00067309,0.0020477,0.0019345,0.00035138,0.00030761,0.0048312,0.005492,0.00068047,0.0006874,0.0030895,0.003193,0.0047985,0.004968,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026738,0.0030802,0.0024685,0.002572,0.0012209,0.0010318,0.007163,0.0066024,0.002043,0.0020239,0.0024407,0.002424,0.0030619,0.0029564,0.0010384,0.0010228,0.0012033,0.0012157,0.0025512,0.0023401,0.0048273,0.0047273,0.0014431,0.0014732,0.0044188,0.0043094,0.0077689,0.0075835,0.0050526,0.0047558,0.0015435,0.0016648,0.0031043,0.003142,0.0011582,0.001166,0.013203,0.013413,0.003545,0.0042865,0.0027453,0.0028704,0.00065297,0.00069231,0.0015994,0.0016374,0.005353,0.0046755,0.0099471,0.0097904,0.0018806,0.0022159,0.0026601,0.0026916,0.002292,0.0022544,0.00097127,0.00095993,0.002606,0.0028433,0.0071451,0.0071471,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0070818,0.0080434,0.0014557,0.0016463,0.0012401,0.0013641,0.0085295,0.0087136,0.0011765,0.0012415,0.0007585,0.00078698,0.010271,0.010271,0.0034897,0.0035479,0.0057702,0.0063601,0.0028217,0.0024359,0.0070974,0.0071739,0.0050065,0.0049793,0.0052441,0.0050763,0.0024308,0.0026763,0.00089437,0.00095999,0.40315,0.19976,0.20228,0.26344
F-Volume-age:series:20,0.00057152,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010422,0.0020607,0.0019824,0.031257,0.031258,0.0081191,0.0082881,0.13218,0.13029,0.00067179,0.0020477,0.0019345,0.00035138,0.00030761,0.0049351,0.0056131,0.00068047,0.0006874,0.0030888,0.0031919,0.0047978,0.0049673,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026731,0.003078,0.0024685,0.002572,0.0012208,0.0010318,0.0071409,0.0065809,0.002043,0.0020239,0.0024402,0.002424,0.0030606,0.0029553,0.0010384,0.0010228,0.0012033,0.0012157,0.0025497,0.0023393,0.0048236,0.0047237,0.001443,0.0014731,0.0044153,0.0043055,0.0077495,0.0075661,0.00505,0.0047536,0.001543,0.0016641,0.0031027,0.003141,0.0011582,0.001166,0.013146,0.013365,0.0035423,0.0042816,0.002743,0.0028682,0.00065297,0.00069231,0.0015994,0.0016374,0.0053419,0.004669,0.0098885,0.0097332,0.0018806,0.0022159,0.0026596,0.002691,0.0022909,0.0022532,0.00097127,0.00095993,0.0026056,0.0028429,0.0071277,0.0071334,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0070649,0.0080186,0.0014557,0.001646,0.0012401,0.0013641,0.0085064,0.0086921,0.0011765,0.0012415,0.0007585,0.00078698,0.01024,0.010238,0.0034871,0.0035449,0.0057518,0.0063425,0.0028203,0.0024346,0.0070775,0.0071596,0.005001,0.0049738,0.0052391,0.005072,0.002429,0.0026736,0.00089437,0.00095999,0.40087,0.199,0.20097,0.26235
F-Volume-age:series:20.5,0.00056954,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010423,0.0020607,0.0019824,0.030947,0.03094,0.0081192,0.0082893,0.13518,0.13318,0.00067051,0.0020477,0.0019345,0.00035138,0.00030761,0.0050185,0.0057252,0.00068047,0.0006874,0.0030881,0.0031908,0.004797,0.0049666,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026722,0.0030757,0.0024685,0.002572,0.0012207,0.0010318,0.0071188,0.0065595,0.002043,0.0020239,0.0024397,0.002424,0.0030593,0.0029543,0.0010384,0.0010228,0.0012033,0.0012157,0.0025481,0.0023384,0.00482,0.0047201,0.0014428,0.001473,0.0044119,0.0043016,0.0077301,0.0075488,0.0050473,0.0047513,0.0015424,0.0016633,0.003101,0.0031398,0.0011582,0.001166,0.01309,0.013318,0.0035395,0.0042766,0.0027406,0.0028659,0.00065297,0.00069231,0.0015994,0.0016374,0.0053304,0.0046621,0.0098312,0.0096778,0.0018806,0.0022159,0.0026591,0.0026903,0.0022897,0.0022519,0.00097127,0.00095993,0.002605,0.0028425,0.0071099,0.0071195,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.007048,0.0079939,0.0014557,0.0016456,0.0012401,0.0013641,0.0084835,0.0086706,0.0011765,0.0012415,0.0007585,0.00078698,0.010208,0.010205,0.0034844,0.0035418,0.0057333,0.0063249,0.0028189,0.0024331,0.0070575,0.0071452,0.0049954,0.0049683,0.005234,0.0050677,0.0024271,0.0026708,0.00089437,0.00095999,0.39869,0.19856,0.20086,0.26852
F-Volume-age:series:21,0.00056761,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010424,0.0020607,0.0019824,0.030688,0.03067,0.0081194,0.0082907,0.13241,0.13049,0.00066926,0.0020477,0.0019345,0.00035138,0.00030761,0.0050785,0.0058295,0.00068047,0.0006874,0.0030873,0.0031896,0.0047962,0.0049657,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026713,0.0030732,0.0024685,0.002572,0.0012205,0.0010318,0.0070969,0.0065382,0.002043,0.0020239,0.0024391,0.002424,0.003058,0.0029532,0.0010384,0.0010228,0.0012033,0.0012157,0.0025464,0.0023374,0.0048163,0.0047164,0.0014426,0.0014728,0.0044084,0.0042976,0.0077109,0.0075314,0.0050446,0.004749,0.0015417,0.0016624,0.0030992,0.0031385,0.0011582,0.001166,0.013035,0.01327,0.0035367,0.0042716,0.0027381,0.0028635,0.00065297,0.00069231,0.0015994,0.0016374,0.0053185,0.0046549,0.0097755,0.0096244,0.0018806,0.0022159,0.0026585,0.0026896,0.0022884,0.0022506,0.00097127,0.00095993,0.0026044,0.002842,0.0070919,0.0071054,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.007031,0.0079694,0.0014557,0.0016451,0.0012401,0.0013641,0.0084605,0.0086491,0.0011765,0.0012415,0.0007585,0.00078698,0.010177,0.010172,0.0034816,0.0035386,0.0057149,0.0063074,0.0028175,0.0024317,0.0070375,0.0071306,0.0049899,0.0049628,0.0052289,0.0050633,0.0024252,0.0026679,0.00089437,0.00095999,0.39661,0.19565,0.19797,0.263
F-Volume-age:series:21.5,0.00056573,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010425,0.0020607,0.0019824,0.030491,0.030459,0.0081198,0.0082923,0.13332,0.13219,0.00066804,0.0020477,0.0019345,0.00035138,0.00030761,0.0051139,0.005938,0.00068047,0.0006874,0.0030865,0.0031884,0.0047953,0.0049648,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026702,0.0030705,0.0024685,0.002572,0.0012203,0.0010318,0.0070752,0.006517,0.002043,0.0020239,0.0024384,0.002424,0.0030567,0.002952,0.0010384,0.0010228,0.0012033,0.0012157,0.0025446,0.0023363,0.0048125,0.0047127,0.0014424,0.0014725,0.0044048,0.0042936,0.0076918,0.0075141,0.0050418,0.0047466,0.001541,0.0016615,0.0030974,0.0031371,0.0011582,0.001166,0.012979,0.013223,0.0035339,0.0042665,0.0027355,0.0028611,0.00065297,0.00069231,0.0015994,0.0016374,0.0053063,0.0046475,0.0097216,0.0095731,0.0018806,0.0022159,0.0026579,0.0026888,0.0022871,0.0022491,0.00097127,0.00095993,0.0026038,0.0028414,0.0070737,0.0070912,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0070139,0.0079451,0.0014557,0.0016446,0.0012401,0.0013641,0.0084377,0.0086276,0.0011765,0.0012415,0.0007585,0.00078698,0.010145,0.01014,0.0034786,0.0035352,0.0056965,0.00629,0.002816,0.0024302,0.0070174,0.0071158,0.0049843,0.0049572,0.0052238,0.0050589,0.0024232,0.002665,0.00089437,0.00095999,0.39465,0.18951,0.19191,0.26553
F-Volume-age:series:22,0.00056391,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010426,0.0020607,0.0019824,0.030357,0.030311,0.0081204,0.008294,0.13369,0.13241,0.00066684,0.0020477,0.0019345,0.00035138,0.00030761,0.0051251,0.0060517,0.00068047,0.0006874,0.0030856,0.0031871,0.0047943,0.0049639,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026691,0.0030678,0.0024685,0.002572,0.0012201,0.0010318,0.0070537,0.0064959,0.002043,0.0020239,0.0024376,0.002424,0.0030553,0.0029508,0.0010384,0.0010228,0.0012033,0.0012157,0.0025427,0.0023351,0.0048087,0.004709,0.0014421,0.0014723,0.0044012,0.0042896,0.0076728,0.0074968,0.0050389,0.0047442,0.0015402,0.0016604,0.0030954,0.0031356,0.0011582,0.001166,0.012925,0.013175,0.0035309,0.0042614,0.0027329,0.0028585,0.00065297,0.00069231,0.0015994,0.0016374,0.0052937,0.0046398,0.0096699,0.0095241,0.0018806,0.0022159,0.0026572,0.002688,0.0022857,0.0022477,0.00097127,0.00095993,0.002603,0.0028408,0.0070553,0.0070768,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069967,0.0079211,0.0014557,0.001644,0.0012401,0.0013641,0.0084149,0.0086061,0.0011765,0.0012415,0.0007585,0.00078698,0.010113,0.010107,0.0034756,0.0035318,0.0056781,0.0062727,0.0028145,0.0024286,0.0069974,0.0071009,0.0049786,0.0049516,0.0052187,0.0050545,0.0024211,0.0026619,0.00089437,0.00095999,0.3928,0.18902,0.19103,0.26586
F-Volume-age:series:22.5,0.00056214,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010428,0.0020607,0.0019824,0.030282,0.030226,0.0081212,0.0082959,0.13693,0.13485,0.00066568,0.0020477,0.0019345,0.00035138,0.00030761,0.0051142,0.0061387,0.00068047,0.0006874,0.0030846,0.0031858,0.0047933,0.0049629,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026678,0.0030649,0.0024685,0.002572,0.0012198,0.0010318,0.0070324,0.006475,0.002043,0.0020239,0.0024368,0.002424,0.0030538,0.0029496,0.0010384,0.0010228,0.0012033,0.0012157,0.0025407,0.0023339,0.0048049,0.0047052,0.0014418,0.0014719,0.0043976,0.0042855,0.007654,0.0074795,0.0050359,0.0047417,0.0015394,0.0016594,0.0030932,0.003134,0.0011582,0.001166,0.012871,0.013128,0.003528,0.0042563,0.0027302,0.0028559,0.00065297,0.00069231,0.0015994,0.0016374,0.0052807,0.0046319,0.0096204,0.0094775,0.0018806,0.0022159,0.0026565,0.0026872,0.0022843,0.0022461,0.00097127,0.00095993,0.0026022,0.00284,0.0070368,0.0070623,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069795,0.0078974,0.0014557,0.0016434,0.0012401,0.0013641,0.0083923,0.0085847,0.0011765,0.0012415,0.0007585,0.00078698,0.010082,0.010074,0.0034725,0.0035282,0.0056599,0.0062555,0.0028129,0.002427,0.0069773,0.0070859,0.004973,0.004946,0.0052135,0.00505,0.002419,0.0026588,0.00089437,0.00095999,0.39108,0.2003,0.20262,0.27168
F-Volume-age:series:23,0.00056042,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.01043,0.0020607,0.0019824,0.030258,0.030195,0.0081221,0.008298,0.13314,0.13071,0.00066454,0.0020477,0.0019345,0.00035138,0.00030761,0.0050846,0.0061411,0.00068047,0.0006874,0.0030836,0.0031844,0.0047922,0.0049618,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026664,0.0030619,0.0024685,0.002572,0.0012195,0.0010318,0.0070114,0.0064543,0.002043,0.0020239,0.002436,0.002424,0.0030523,0.0029483,0.0010384,0.0010228,0.0012033,0.0012157,0.0025386,0.0023326,0.004801,0.0047014,0.0014414,0.0014716,0.0043939,0.0042814,0.0076354,0.0074624,0.005033,0.0047392,0.0015386,0.0016582,0.003091,0.0031322,0.0011582,0.001166,0.012817,0.013082,0.003525,0.0042512,0.0027274,0.0028532,0.00065297,0.00069231,0.0015994,0.0016374,0.0052675,0.0046237,0.0095734,0.0094335,0.0018806,0.0022159,0.0026558,0.0026863,0.0022828,0.0022445,0.00097127,0.00095993,0.0026013,0.0028392,0.0070181,0.0070476,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069624,0.007874,0.0014557,0.0016427,0.0012401,0.0013641,0.0083698,0.0085635,0.0011765,0.0012415,0.0007585,0.00078698,0.01005,0.010041,0.0034692,0.0035246,0.0056417,0.0062385,0.0028112,0.0024254,0.0069573,0.0070708,0.0049673,0.0049403,0.0052083,0.0050455,0.0024168,0.0026555,0.00089437,0.00095999,0.38948,0.19454,0.19723,0.26379
F-Volume-age:series:23.5,0.00055877,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010432,0.0020607,0.0019824,0.030269,0.030204,0.0081233,0.0083003,0.13846,0.13691,0.00066345,0.0020477,0.0019345,0.00035138,0.00030761,0.0050408,0.0060152,0.00068047,0.0006874,0.0030826,0.0031829,0.0047911,0.0049607,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.002665,0.0030588,0.0024685,0.002572,0.0012191,0.0010318,0.0069906,0.0064337,0.002043,0.0020239,0.002435,0.002424,0.0030508,0.0029469,0.0010384,0.0010228,0.0012033,0.0012157,0.0025364,0.0023311,0.0047971,0.0046976,0.001441,0.0014712,0.0043902,0.0042772,0.007617,0.0074453,0.0050299,0.0047367,0.0015376,0.001657,0.0030887,0.0031304,0.0011582,0.001166,0.012765,0.013035,0.0035219,0.004246,0.0027245,0.0028505,0.00065297,0.00069231,0.0015994,0.0016374,0.005254,0.0046153,0.009529,0.0093921,0.0018806,0.0022159,0.0026551,0.0026853,0.0022812,0.0022428,0.00097127,0.00095993,0.0026004,0.0028383,0.0069993,0.0070329,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069453,0.007851,0.0014557,0.0016419,0.0012401,0.0013641,0.0083475,0.0085423,0.0011765,0.0012415,0.0007585,0.00078698,0.010019,0.010009,0.0034659,0.0035208,0.0056236,0.0062216,0.0028096,0.0024237,0.0069374,0.0070556,0.0049616,0.0049347,0.0052031,0.005041,0.0024145,0.0026522,0.00089437,0.00095999,0.38801,0.19722,0.2006,0.27578
F-Volume-age:series:24,0.00055718,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010435,0.0020607,0.0019824,0.030296,0.030234,0.0081247,0.0083028,0.13385,0.13282,0.00066238,0.0020477,0.0019345,0.00035138,0.00030761,0.0049881,0.005776,0.00068047,0.0006874,0.0030814,0.0031814,0.0047899,0.0049595,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026634,0.0030555,0.0024685,0.002572,0.0012187,0.0010318,0.0069701,0.0064134,0.002043,0.0020239,0.002434,0.002424,0.0030492,0.0029455,0.0010384,0.0010228,0.0012033,0.0012157,0.0025341,0.0023296,0.0047932,0.0046937,0.0014405,0.0014707,0.0043864,0.0042731,0.0075989,0.0074284,0.0050268,0.004734,0.0015366,0.0016557,0.0030863,0.0031285,0.0011582,0.001166,0.012713,0.012989,0.0035188,0.0042408,0.0027216,0.0028476,0.00065297,0.00069231,0.0015994,0.0016374,0.0052403,0.0046067,0.0094874,0.0093533,0.0018806,0.0022159,0.0026542,0.0026843,0.0022796,0.002241,0.00097127,0.00095993,0.0025993,0.0028374,0.0069804,0.0070181,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069282,0.0078284,0.0014557,0.0016411,0.0012401,0.0013641,0.0083254,0.0085213,0.0011765,0.0012415,0.0007585,0.00078698,0.009988,0.0099765,0.0034625,0.003517,0.0056057,0.0062049,0.0028079,0.002422,0.0069175,0.0070404,0.0049559,0.004929,0.0051979,0.0050364,0.0024121,0.0026488,0.00089437,0.00095999,0.38666,0.19166,0.19468,0.26677
F-Volume-age:series:24.5,0.00055565,0.0011655,0.00028363,0.00031551,0.00053759,0.0005414,0.010438,0.0020607,0.0019824,0.030322,0.030267,0.0081263,0.0083055,0.13173,0.13079,0.00066136,0.0020477,0.0019345,0.00035138,0.00030761,0.0049322,0.0055076,0.00068047,0.0006874,0.0030803,0.0031799,0.0047886,0.0049582,0.0026253,0.0027296,0.002942,0.0013916,0.0016548,0.00026962,0.00027243,0.0026617,0.0030522,0.0024685,0.002572,0.0012183,0.0010318,0.0069499,0.0063933,0.002043,0.0020239,0.002433,0.002424,0.0030476,0.0029441,0.0010384,0.0010228,0.0012033,0.0012157,0.0025318,0.0023281,0.0047892,0.0046898,0.00144,0.0014702,0.0043826,0.0042688,0.0075809,0.0074116,0.0050237,0.0047314,0.0015356,0.0016544,0.0030838,0.0031264,0.0011582,0.001166,0.012662,0.012943,0.0035156,0.0042356,0.0027186,0.0028447,0.00065297,0.00069231,0.0015994,0.0016374,0.0052263,0.0045979,0.0094485,0.0093172,0.0018806,0.0022159,0.0026534,0.0026833,0.0022779,0.0022392,0.00097127,0.00095993,0.0025983,0.0028363,0.0069615,0.0070033,0.0017759,0.0019266,0.0013917,0.0013909,0.0013387,0.0014372,0.0069112,0.0078062,0.0014557,0.0016403,0.0012401,0.0013641,0.0083036,0.0085004,0.0011765,0.0012415,0.0007585,0.00078698,0.0099571,0.0099444,0.0034589,0.0035131,0.0055879,0.0061884,0.0028061,0.0024202,0.0068978,0.007025,0.0049502,0.0049232,0.0051926,0.0050318,0.0024097,0.0026453,0.00089437,0.00095999,0.38543,0.18852,0.1916,0.26246
